profile_id,region_code,state_code,coverage_limit,num_vehicles,num_drivers,prior_claim_count,youth_driver_flag,multi_policy_flag,home_value_band,credit_score_band,urban_rural_flag,carrier,risk_score,simulated_price
2496,Region 4,S07,1M,1,1,0,0,0,Standard,Low,Suburban,Carrier_A,1.0,485.48
2503,Region 2,S12,5M,4,2,0,0,0,Entry,High,Suburban,Carrier_A,1.27,882.78
2514,Region 1,S02,2M,4,2,0,0,1,Standard,High,Suburban,Carrier_A,1.155,617.67
2515,Region 2,S04,5M,3,2,0,0,0,Entry,Medium,Rural,Carrier_A,1.155,992.78
2523,Region 3,S05,1M,2,2,0,0,0,Premium,Low,Urban,Carrier_A,1.1,626.8
2528,Region 5,S11,2M,3,2,1,0,1,Standard,High,Urban,Carrier_A,1.35,819.79
2531,Region 4,S08,2M,4,2,0,0,1,Entry,Low,Urban,Carrier_A,1.155,696.7
2541,Region 4,S07,1M,5,3,0,0,1,Entry,Low,Suburban,Carrier_A,1.255,518.66
2543,Region 3,S05,1M,2,1,0,0,0,Standard,Medium,Suburban,Carrier_A,1.055,506.11
2545,Region 4,S07,1M,4,3,0,0,1,Entry,Medium,Suburban,Carrier_A,1.2000000000000002,471.86
2547,Region 2,S12,2M,4,3,0,0,0,Standard,High,Urban,Carrier_A,1.255,651.1
2548,Region 2,S03,2M,5,3,1,0,0,Premium,Medium,Suburban,Carrier_A,1.56,897.33
2593,Region 4,S08,5M,1,1,0,0,1,Standard,Medium,Suburban,Carrier_A,0.945,863.33
2606,Region 2,S03,2M,4,4,1,0,1,Entry,High,Suburban,Carrier_A,1.495,700.67
2609,Region 5,S09,1M,4,3,0,0,0,Premium,High,Urban,Carrier_A,1.255,595.78
2626,Region 3,S06,1M,4,3,0,0,0,Entry,High,Urban,Carrier_A,1.3150000000000002,483.9
2631,Region 1,S02,5M,4,2,0,0,1,Standard,High,Urban,Carrier_A,1.155,996.97
2634,Region 4,S08,1M,3,1,0,1,1,Entry,Low,Suburban,Carrier_A,1.215,522.39
2645,Region 2,S04,2M,3,2,0,0,0,Standard,High,Urban,Carrier_A,1.155,716.38
2649,Region 5,S09,5M,3,2,1,0,0,Standard,Medium,Urban,Carrier_A,1.405,1365.72
2661,Region 5,S11,1M,2,1,1,0,1,Standard,High,Suburban,Carrier_A,1.31,569.71
2663,Region 3,S05,1M,6,5,0,0,0,Premium,High,Suburban,Carrier_A,1.4549999999999998,624.22
2688,Region 5,S09,1M,4,3,0,0,0,High Net Worth,Low,Rural,Carrier_A,1.3150000000000002,703.3
2695,Region 5,S11,1M,2,2,1,0,1,Standard,High,Urban,Carrier_A,1.295,588.17
2714,Region 2,S03,5M,3,1,0,0,1,Entry,High,Urban,Carrier_A,1.0550000000000002,890.96
2728,Region 2,S03,5M,4,3,1,0,1,Standard,Medium,Urban,Carrier_A,1.4500000000000002,1331.37
2731,Region 1,S01,1M,8,5,1,0,0,High Net Worth,Medium,Urban,Carrier_A,1.815,795.73
2732,Region 2,S04,2M,2,1,0,0,0,Standard,Medium,Rural,Carrier_A,1.055,650.43
2741,Region 1,S02,2M,4,4,0,0,0,Standard,High,Suburban,Carrier_A,1.3,665.93
2743,Region 2,S03,1M,2,2,0,0,0,Entry,High,Urban,Carrier_A,1.1,469.84
2745,Region 3,S05,1M,4,3,0,0,1,Premium,Medium,Rural,Carrier_A,1.2000000000000002,559.9
2765,Region 1,S02,1M,7,5,0,0,0,Standard,Low,Rural,Carrier_A,1.51,608.01
2772,Region 5,S10,2M,2,2,0,0,1,Standard,Medium,Urban,Carrier_A,1.105,697.4
2784,Region 3,S05,1M,4,3,0,0,0,Entry,Medium,Urban,Carrier_A,1.3150000000000002,566.29
2786,Region 5,S09,2M,8,6,0,0,1,Standard,High,Urban,Carrier_A,1.555,860.71
2788,Region 4,S07,5M,4,2,0,0,0,Standard,Medium,Urban,Carrier_A,1.21,1074.3
2789,Region 2,S12,1M,3,1,1,0,0,Standard,High,Urban,Carrier_A,1.36,519.44
2790,Region 3,S05,2M,4,3,0,0,1,Standard,High,Urban,Carrier_A,1.2000000000000002,715.19
2798,Region 3,S05,2M,1,1,0,0,0,Entry,Medium,Urban,Carrier_A,1.0,628.55
2806,Region 2,S04,2M,3,3,0,0,1,Standard,Medium,Suburban,Carrier_A,1.1450000000000002,715.77
2821,Region 2,S04,1M,2,1,1,0,0,Standard,High,Suburban,Carrier_A,1.305,552.28
2874,Region 2,S04,2M,6,3,0,0,1,High Net Worth,Low,Urban,Carrier_A,1.31,1115.31
2892,Region 2,S12,2M,4,4,0,0,0,Premium,Medium,Urban,Carrier_A,1.3,759.93
2938,Region 1,S02,1M,6,4,0,1,1,Standard,Low,Urban,Carrier_A,1.515,662.53
2947,Region 3,S05,2M,2,2,0,0,1,Entry,High,Urban,Carrier_A,1.105,637.37
2951,Region 2,S03,1M,4,4,1,0,0,Entry,Medium,Suburban,Carrier_A,1.55,566.61
2953,Region 2,S03,1M,2,2,1,0,0,Entry,Low,Suburban,Carrier_A,1.35,562.99
2955,Region 4,S07,1M,4,3,0,0,0,Standard,High,Suburban,Carrier_A,1.255,491.87
2969,Region 4,S07,1M,1,1,1,1,1,Standard,Medium,Suburban,Carrier_A,1.355,532.95
2997,Region 4,S08,1M,5,4,0,0,0,Standard,High,Suburban,Carrier_A,1.355,521.26
2998,Region 2,S04,1M,3,2,0,0,1,Standard,Medium,Urban,Carrier_A,1.1,551.18
3000,Region 1,S02,5M,4,3,0,0,1,Standard,High,Suburban,Carrier_A,1.2000000000000002,970.41
3017,Region 2,S12,2M,3,2,0,0,0,Standard,Medium,Suburban,Carrier_A,1.155,617.38
3023,Region 3,S06,1M,3,2,0,0,0,Standard,Medium,Rural,Carrier_A,1.155,466.09
3028,Region 5,S11,2M,2,2,0,0,1,Standard,High,Suburban,Carrier_A,1.045,650.61
3030,Region 3,S05,1M,2,2,0,0,0,Premium,High,Rural,Carrier_A,1.1,509.79
3031,Region 5,S10,5M,8,6,0,0,0,High Net Worth,Low,Suburban,Carrier_A,1.61,1984.81
3048,Region 4,S08,2M,4,3,0,0,0,Premium,High,Suburban,Carrier_A,1.255,701.86
3051,Region 5,S11,5M,3,3,0,0,0,Entry,High,Rural,Carrier_A,1.2000000000000002,993.01
3086,Region 3,S05,1M,1,1,0,0,1,Standard,Medium,Suburban,Carrier_A,0.945,477.65
3095,Region 3,S06,1M,3,2,0,0,1,Standard,High,Suburban,Carrier_A,1.1,448.44
3103,Region 2,S12,1M,4,3,0,0,1,Standard,Medium,Rural,Carrier_A,1.2000000000000002,473.03
3113,Region 5,S09,2M,5,4,0,0,1,Entry,Low,Suburban,Carrier_A,1.3,771.57
3117,Region 2,S03,5M,2,1,0,0,0,Entry,Low,Suburban,Carrier_A,1.055,995.11
3137,Region 5,S11,1M,4,3,0,0,1,Standard,Medium,Suburban,Carrier_A,1.2000000000000002,567.63
3138,Region 1,S01,2M,1,1,1,0,1,Premium,Medium,Rural,Carrier_A,1.195,675.33
3154,Region 1,S02,1M,3,3,0,0,1,Premium,Low,Urban,Carrier_A,1.1450000000000002,595.83
3167,Region 1,S02,2M,7,4,0,0,1,High Net Worth,Medium,Suburban,Carrier_A,1.41,899.78
3173,Region 5,S09,2M,2,1,0,0,0,Standard,High,Suburban,Carrier_A,1.055,624.5
3183,Region 3,S06,5M,4,2,0,0,1,High Net Worth,Medium,Suburban,Carrier_A,1.155,1172.26
3201,Region 5,S10,5M,5,3,0,1,1,Standard,Medium,Suburban,Carrier_A,1.415,1249.54
3222,Region 5,S10,2M,6,4,0,1,1,High Net Worth,Medium,Suburban,Carrier_A,1.515,1009.85
3223,Region 5,S10,1M,2,2,0,0,1,Standard,Medium,Rural,Carrier_A,1.045,480.68
3230,Region 3,S06,1M,4,2,0,0,1,Standard,High,Suburban,Carrier_A,1.155,457.98
3232,Region 1,S02,1M,6,4,0,1,1,Standard,Medium,Rural,Carrier_A,1.575,575.71
3236,Region 2,S03,1M,3,3,0,0,0,Premium,High,Suburban,Carrier_A,1.2000000000000002,532.08
3238,Region 2,S04,2M,6,3,0,0,1,High Net Worth,Low,Rural,Carrier_A,1.31,997.27
3242,Region 4,S07,1M,5,3,1,0,0,Premium,Medium,Urban,Carrier_A,1.56,653.66
3254,Region 3,S06,2M,2,1,1,0,1,Entry,Medium,Urban,Carrier_A,1.25,637.38
3255,Region 1,S01,1M,4,3,1,0,1,High Net Worth,Low,Suburban,Carrier_A,1.4500000000000002,707.23
3279,Region 3,S05,2M,4,3,0,0,0,Standard,Medium,Suburban,Carrier_A,1.255,745.19
3283,Region 2,S04,2M,4,3,0,0,0,Entry,Medium,Suburban,Carrier_A,1.255,707.46
3290,Region 3,S06,1M,4,3,0,0,0,Entry,High,Rural,Carrier_A,1.255,443.0
3301,Region 2,S12,2M,6,4,0,1,0,High Net Worth,Medium,Urban,Carrier_A,1.63,995.0
3305,Region 5,S09,1M,6,4,0,0,0,Entry,Low,Urban,Carrier_A,1.41,632.52
3307,Region 1,S02,5M,5,4,0,0,1,Entry,Medium,Suburban,Carrier_A,1.3,1024.19
3310,Region 1,S02,5M,4,4,0,0,1,Standard,Medium,Urban,Carrier_A,1.245,1135.85
3314,Region 4,S08,1M,4,4,1,1,1,Premium,Low,Suburban,Carrier_A,1.655,717.66
3320,Region 3,S05,2M,2,2,2,0,0,Standard,Medium,Urban,Carrier_A,1.76,1000.59
3338,Region 5,S11,1M,2,1,0,0,1,Entry,Medium,Suburban,Carrier_A,1.0,484.99
3358,Region 3,S06,1M,4,2,0,0,1,High Net Worth,High,Suburban,Carrier_A,1.155,528.43
3394,Region 1,S01,2M,3,3,0,0,0,Standard,High,Rural,Carrier_A,1.2000000000000002,596.27
3395,Region 5,S09,1M,6,6,0,0,1,Standard,Medium,Suburban,Carrier_A,1.445,606.68
3396,Region 2,S12,1M,4,4,0,0,1,Entry,Medium,Urban,Carrier_A,1.245,490.75
3417,Region 4,S08,2M,2,1,0,1,0,Entry,Medium,Suburban,Carrier_A,1.215,628.26
3423,Region 4,S08,5M,2,2,0,0,0,Standard,Low,Suburban,Carrier_A,1.16,1122.82
3432,Region 4,S07,2M,4,3,0,0,0,Standard,Medium,Urban,Carrier_A,1.255,705.31
3435,Region 1,S02,2M,3,2,0,0,1,Standard,Medium,Urban,Carrier_A,1.1,662.66
3503,Region 1,S01,1M,1,1,0,0,0,Standard,Low,Urban,Carrier_A,1.0,505.12
3571,Region 5,S10,2M,2,2,1,0,0,Premium,High,Urban,Carrier_A,1.35,819.78
3581,Region 5,S10,2M,4,2,0,0,0,Entry,Low,Suburban,Carrier_A,1.21,714.39
3608,Region 2,S04,5M,8,6,0,1,1,Standard,Medium,Urban,Carrier_A,1.715,1665.49
3612,Region 3,S05,1M,5,4,0,0,1,Entry,High,Suburban,Carrier_A,1.3,513.96
3615,Region 4,S08,2M,3,2,0,0,1,Entry,Medium,Rural,Carrier_A,1.16,589.49
3636,Region 1,S02,1M,4,3,0,0,1,High Net Worth,Medium,Suburban,Carrier_A,1.2600000000000002,610.56
3654,Region 2,S03,5M,3,2,0,0,0,Premium,High,Rural,Carrier_A,1.155,1019.57
3657,Region 2,S03,1M,4,2,0,0,0,Premium,Medium,Urban,Carrier_A,1.27,600.7
3661,Region 2,S04,1M,6,5,1,0,0,Standard,Medium,Urban,Carrier_A,1.7049999999999998,724.26
3700,Region 3,S06,2M,5,4,0,0,0,Premium,Low,Suburban,Carrier_A,1.355,811.46
3712,Region 5,S10,1M,2,2,0,1,1,Standard,Medium,Rural,Carrier_A,1.265,528.74
3715,Region 5,S11,2M,5,4,0,0,1,Standard,Low,Rural,Carrier_A,1.3,842.75
3717,Region 5,S09,1M,3,2,0,0,0,Standard,Medium,Suburban,Carrier_A,1.155,533.68
3726,Region 5,S10,1M,4,3,0,0,0,Premium,High,Suburban,Carrier_A,1.3150000000000002,575.29
3734,Region 4,S07,1M,2,2,0,0,0,Entry,High,Urban,Carrier_A,1.1,454.58
3738,Region 5,S09,1M,4,2,0,0,0,High Net Worth,High,Urban,Carrier_A,1.21,638.86
3739,Region 5,S10,2M,4,4,0,0,0,Standard,High,Suburban,Carrier_A,1.3,700.24
3762,Region 3,S05,1M,1,1,0,0,1,Standard,Medium,Urban,Carrier_A,0.945,495.89
3786,Region 2,S12,1M,2,2,0,0,0,Premium,High,Rural,Carrier_A,1.1,462.51
3787,Region 2,S12,2M,4,3,0,0,1,Premium,Medium,Rural,Carrier_A,1.2000000000000002,656.05
3790,Region 5,S09,1M,1,1,0,0,0,Entry,Low,Urban,Carrier_A,1.0,518.1
3792,Region 3,S05,1M,3,3,0,0,0,Standard,Low,Rural,Carrier_A,1.2000000000000002,567.62
3803,Region 3,S05,2M,6,6,1,1,1,Premium,High,Urban,Carrier_A,1.855,1075.88
3805,Region 1,S01,1M,7,5,0,0,1,High Net Worth,Medium,Urban,Carrier_A,1.455,685.06
3822,Region 4,S08,2M,3,2,0,0,1,Entry,Medium,Urban,Carrier_A,1.1,622.3
3843,Region 4,S08,2M,5,5,1,1,0,Standard,Medium,Rural,Carrier_A,1.87,866.01
3862,Region 1,S01,1M,2,1,0,0,1,Standard,Medium,Rural,Carrier_A,1.0,443.23
3892,Region 5,S09,1M,7,5,0,0,0,Entry,Low,Rural,Carrier_A,1.57,621.94
3897,Region 3,S05,1M,4,2,0,0,0,Standard,Low,Urban,Carrier_A,1.21,619.17
3905,Region 3,S05,1M,2,1,1,0,0,Premium,Low,Rural,Carrier_A,1.365,661.94
3916,Region 3,S05,1M,2,1,0,0,0,Entry,Medium,Urban,Carrier_A,1.055,501.0
3936,Region 2,S04,2M,4,4,0,0,0,Standard,High,Suburban,Carrier_A,1.3,737.46
3945,Region 2,S03,5M,3,1,0,0,1,Premium,Medium,Urban,Carrier_A,1.0550000000000002,1135.51
3947,Region 2,S03,5M,4,3,0,0,1,Standard,Low,Urban,Carrier_A,1.2000000000000002,1263.51
3956,Region 4,S08,5M,3,1,1,0,1,Standard,Low,Urban,Carrier_A,1.3050000000000002,1310.49
4008,Region 2,S03,1M,1,1,0,0,1,Standard,Low,Suburban,Carrier_A,0.945,490.97
4010,Region 4,S08,5M,7,5,0,0,1,High Net Worth,Medium,Urban,Carrier_A,1.455,1619.73
4023,Region 3,S05,2M,2,1,0,0,0,Standard,High,Urban,Carrier_A,1.055,659.45
4025,Region 5,S10,2M,2,1,0,0,0,Standard,High,Rural,Carrier_A,1.055,590.39
4051,Region 2,S12,2M,2,2,0,0,1,Premium,High,Urban,Carrier_A,1.045,624.5
4052,Region 5,S09,5M,5,2,1,0,0,High Net Worth,High,Urban,Carrier_A,1.515,1711.76
4064,Region 4,S08,2M,2,2,0,0,1,Standard,Medium,Rural,Carrier_A,1.045,588.08
4073,Region 3,S06,2M,4,3,0,0,1,Standard,High,Suburban,Carrier_A,1.2000000000000002,599.63
4080,Region 3,S06,1M,3,2,0,0,1,Entry,Medium,Suburban,Carrier_A,1.1,445.13
4081,Region 3,S05,2M,2,1,0,0,0,Standard,Medium,Rural,Carrier_A,1.055,636.03
4082,Region 2,S04,1M,7,4,0,0,0,High Net Worth,Medium,Suburban,Carrier_A,1.465,741.69
4104,Region 3,S05,1M,5,3,0,0,1,Entry,Low,Urban,Carrier_A,1.255,588.67
4108,Region 5,S09,1M,8,6,0,0,1,Standard,Medium,Suburban,Carrier_A,1.555,634.2
4146,Region 2,S04,1M,4,4,0,0,0,Entry,Low,Suburban,Carrier_A,1.3,590.42
4149,Region 3,S06,1M,6,4,2,0,1,Standard,Low,Suburban,Carrier_A,2.0149999999999997,713.6
4152,Region 4,S07,2M,4,3,0,0,1,Premium,Medium,Urban,Carrier_A,1.2000000000000002,744.76
4156,Region 1,S01,2M,2,1,0,0,1,Premium,High,Suburban,Carrier_A,1.0,595.48
4163,Region 5,S11,5M,5,3,1,0,1,High Net Worth,Medium,Suburban,Carrier_A,1.505,1827.95
4185,Region 5,S11,1M,6,5,1,0,0,Standard,High,Suburban,Carrier_A,1.7049999999999998,665.72
4190,Region 3,S06,1M,6,4,0,0,0,Premium,High,Urban,Carrier_A,1.41,570.65
4194,Region 5,S10,1M,4,4,0,0,1,Entry,Low,Urban,Carrier_A,1.245,576.67
4196,Region 4,S07,1M,2,1,0,0,0,Premium,High,Urban,Carrier_A,1.055,495.32
4222,Region 1,S01,1M,1,1,1,0,1,Premium,Medium,Urban,Carrier_A,1.255,571.79
4229,Region 4,S07,1M,4,3,0,0,1,Standard,Low,Rural,Carrier_A,1.2000000000000002,519.96
4233,Region 5,S09,5M,2,2,0,0,1,Entry,Medium,Urban,Carrier_A,1.045,997.34
4244,Region 4,S07,5M,4,2,0,0,1,Standard,Low,Suburban,Carrier_A,1.155,1076.42
4245,Region 5,S09,5M,4,3,0,0,0,Entry,Medium,Rural,Carrier_A,1.255,1027.67
4247,Region 5,S11,1M,3,1,0,0,1,Standard,Medium,Rural,Carrier_A,1.0550000000000002,511.57
4250,Region 5,S10,1M,4,3,0,0,1,Standard,High,Rural,Carrier_A,1.2000000000000002,493.76
4254,Region 4,S07,1M,2,2,0,0,1,Entry,Medium,Suburban,Carrier_A,1.105,453.94
4257,Region 1,S01,2M,5,4,1,0,1,Standard,Medium,Urban,Carrier_A,1.55,816.41
4273,Region 5,S10,1M,4,2,0,0,1,Entry,Medium,Urban,Carrier_A,1.155,512.34
4281,Region 1,S01,2M,4,3,0,0,1,Standard,Medium,Rural,Carrier_A,1.2000000000000002,624.55
4283,Region 4,S08,2M,1,1,0,0,1,Standard,High,Suburban,Carrier_A,0.945,547.76
4288,Region 2,S04,5M,6,3,1,0,0,High Net Worth,Low,Rural,Carrier_A,1.615,1998.86
4294,Region 4,S08,1M,3,2,0,0,0,Entry,Medium,Urban,Carrier_A,1.155,490.77
4329,Region 5,S11,1M,5,2,0,0,0,High Net Worth,Medium,Rural,Carrier_A,1.265,661.5
4338,Region 1,S01,1M,6,5,0,0,0,Premium,High,Urban,Carrier_A,1.4549999999999998,592.48
4344,Region 2,S04,1M,6,5,1,1,0,Standard,High,Urban,Carrier_A,1.865,728.3
4362,Region 4,S07,1M,1,1,0,0,0,Standard,Low,Urban,Carrier_A,1.0,508.05
4368,Region 4,S08,1M,7,5,0,0,1,Standard,High,Urban,Carrier_A,1.455,564.23
4383,Region 2,S04,5M,5,3,0,0,0,Premium,Medium,Suburban,Carrier_A,1.31,1388.43
4386,Region 5,S11,5M,2,1,0,0,1,Standard,Medium,Suburban,Carrier_A,1.06,1086.12
4388,Region 2,S03,2M,3,2,0,0,0,Standard,High,Urban,Carrier_A,1.155,662.4
4414,Region 2,S03,5M,5,4,1,0,0,Standard,High,Suburban,Carrier_A,1.665,1297.99
4420,Region 4,S07,1M,3,2,0,0,1,Entry,High,Suburban,Carrier_A,1.1,437.9
4422,Region 2,S03,2M,2,1,0,0,0,Premium,High,Urban,Carrier_A,1.055,679.5
4423,Region 4,S08,1M,2,1,0,0,0,Entry,High,Urban,Carrier_A,1.115,464.52
4447,Region 3,S05,2M,3,1,0,0,1,Entry,Medium,Urban,Carrier_A,1.1150000000000002,676.7
4450,Region 1,S01,1M,2,1,0,0,1,Entry,Medium,Urban,Carrier_A,1.0,450.57
4452,Region 2,S12,5M,2,2,1,0,1,Standard,Medium,Suburban,Carrier_A,1.295,1029.21
4473,Region 4,S08,2M,5,4,0,0,1,Premium,Medium,Suburban,Carrier_A,1.3,760.02
4493,Region 2,S12,5M,5,4,0,0,0,Entry,High,Rural,Carrier_A,1.355,878.85
4499,Region 5,S11,1M,3,3,0,0,1,Premium,Medium,Urban,Carrier_A,1.1450000000000002,618.86
4506,Region 3,S05,1M,4,3,0,1,1,Standard,Medium,Suburban,Carrier_A,1.36,585.46
4507,Region 3,S06,2M,4,2,0,0,1,Standard,High,Urban,Carrier_A,1.155,616.09
4511,Region 4,S08,1M,3,2,0,0,1,Premium,High,Suburban,Carrier_A,1.1,496.21
4514,Region 1,S02,5M,4,3,2,0,0,Premium,High,Rural,Carrier_A,1.9150000000000005,1493.05
4520,Region 2,S04,1M,3,1,0,0,0,Entry,High,Rural,Carrier_A,1.1700000000000002,477.57
4544,Region 3,S06,1M,5,3,0,0,0,Entry,High,Suburban,Carrier_A,1.31,465.43
4546,Region 2,S04,2M,5,3,0,0,0,Entry,Medium,Rural,Carrier_A,1.31,699.13
4550,Region 2,S04,1M,4,2,0,0,0,Standard,Low,Urban,Carrier_A,1.21,627.49
4581,Region 5,S09,1M,3,1,0,0,1,Standard,Medium,Suburban,Carrier_A,1.1150000000000002,523.79
4594,Region 2,S03,1M,2,1,0,0,0,Premium,High,Suburban,Carrier_A,1.055,497.05
4605,Region 5,S09,1M,4,3,0,0,1,Premium,Medium,Rural,Carrier_A,1.2000000000000002,561.19
4609,Region 1,S02,1M,3,3,0,1,1,Standard,High,Rural,Carrier_A,1.3050000000000002,496.16
4614,Region 3,S06,2M,1,1,0,0,1,Premium,High,Urban,Carrier_A,0.945,585.97
4616,Region 2,S04,2M,4,3,0,0,0,Premium,Medium,Urban,Carrier_A,1.255,870.06
4619,Region 3,S06,1M,3,2,0,0,1,Premium,Medium,Suburban,Carrier_A,1.1,498.84
4625,Region 1,S02,5M,3,2,0,0,0,Entry,High,Urban,Carrier_A,1.155,922.65
4635,Region 4,S08,1M,6,4,0,0,0,Premium,Medium,Suburban,Carrier_A,1.41,596.62
4644,Region 1,S01,5M,4,3,0,0,0,Standard,Medium,Urban,Carrier_A,1.255,1099.27
4646,Region 2,S12,2M,2,1,0,0,1,Standard,High,Urban,Carrier_A,1.0,567.89
4654,Region 1,S02,1M,4,3,0,1,0,Standard,Medium,Suburban,Carrier_A,1.415,556.71
4655,Region 3,S06,1M,7,6,1,1,0,Standard,High,Suburban,Carrier_A,1.965,610.85
4657,Region 5,S11,1M,2,2,0,0,0,Standard,Medium,Suburban,Carrier_A,1.16,556.71
4659,Region 4,S07,1M,3,2,0,0,1,Premium,Medium,Urban,Carrier_A,1.1,530.82
4670,Region 2,S04,1M,1,1,0,1,1,Entry,Medium,Suburban,Carrier_A,1.105,500.5
4671,Region 2,S03,1M,4,3,0,0,1,Entry,High,Suburban,Carrier_A,1.2000000000000002,472.4
4685,Region 2,S12,1M,5,4,2,0,1,Standard,Low,Suburban,Carrier_A,1.96,705.76
4689,Region 5,S11,2M,5,3,0,1,0,Premium,High,Urban,Carrier_A,1.47,947.03
4700,Region 5,S10,2M,5,3,0,0,0,Entry,Low,Suburban,Carrier_A,1.31,755.67
4725,Region 1,S02,1M,2,2,1,0,0,Standard,Medium,Urban,Carrier_A,1.41,584.27
4728,Region 2,S04,1M,4,3,2,0,1,Entry,High,Suburban,Carrier_A,1.8600000000000003,642.6
4732,Region 5,S11,1M,2,1,0,0,0,Standard,High,Suburban,Carrier_A,1.055,505.53
4746,Region 1,S01,2M,2,1,0,0,1,Standard,Low,Rural,Carrier_A,1.0,605.69
4780,Region 4,S08,1M,6,5,0,0,1,Standard,Medium,Urban,Carrier_A,1.4,583.19
4791,Region 3,S06,2M,2,2,0,0,0,Standard,Medium,Suburban,Carrier_A,1.1,601.21
4812,Region 5,S09,5M,3,2,0,0,0,Standard,High,Urban,Carrier_A,1.155,1096.52
4832,Region 2,S04,2M,4,3,0,0,0,Premium,High,Suburban,Carrier_A,1.255,779.42
4879,Region 3,S05,2M,6,4,0,0,0,Entry,High,Suburban,Carrier_A,1.47,726.06
4882,Region 4,S08,1M,4,4,0,0,1,Standard,Medium,Suburban,Carrier_A,1.245,518.66
4892,Region 2,S04,1M,5,4,0,0,1,High Net Worth,High,Urban,Carrier_A,1.3,680.12
4901,Region 3,S06,2M,1,1,0,0,0,Standard,High,Rural,Carrier_A,1.0,520.86
4907,Region 5,S11,1M,5,4,0,0,1,Entry,Low,Suburban,Carrier_A,1.36,618.7
4912,Region 3,S06,1M,7,4,0,0,0,High Net Worth,High,Urban,Carrier_A,1.465,638.27
4932,Region 4,S08,2M,4,4,1,1,1,Standard,Low,Rural,Carrier_A,1.655,876.02
4940,Region 2,S03,1M,4,2,1,0,0,Premium,High,Suburban,Carrier_A,1.46,592.87
4941,Region 5,S11,2M,4,3,0,0,1,Entry,Medium,Urban,Carrier_A,1.2000000000000002,744.17
4942,Region 1,S01,1M,2,2,0,0,0,Premium,Medium,Urban,Carrier_A,1.1,531.98
4976,Region 3,S06,1M,2,2,0,0,0,Premium,Low,Rural,Carrier_A,1.1,514.35
5003,Region 5,S10,2M,5,4,0,0,0,Entry,Medium,Urban,Carrier_A,1.355,746.32
5006,Region 3,S06,1M,5,4,1,1,0,Standard,High,Urban,Carrier_A,1.765,600.11
5020,Region 3,S06,2M,1,1,0,1,1,Standard,High,Urban,Carrier_A,1.165,619.34
5035,Region 4,S08,2M,3,2,0,0,1,Entry,Medium,Suburban,Carrier_A,1.1,589.4
5039,Region 5,S11,5M,4,3,1,0,1,Standard,Medium,Urban,Carrier_A,1.4500000000000002,1496.29
5041,Region 2,S04,5M,1,1,0,0,0,Standard,Medium,Rural,Carrier_A,1.0,965.63
5047,Region 2,S04,2M,4,4,0,0,1,Standard,Medium,Urban,Carrier_A,1.245,799.82
5048,Region 5,S10,2M,6,5,0,0,0,Entry,High,Suburban,Carrier_A,1.4549999999999998,705.46
5053,Region 4,S07,2M,3,2,0,0,1,Entry,High,Urban,Carrier_A,1.16,591.86
5059,Region 4,S08,1M,4,3,0,0,0,Premium,High,Urban,Carrier_A,1.255,557.61
5070,Region 4,S07,1M,4,2,2,0,1,High Net Worth,Medium,Rural,Carrier_A,1.815,721.76
5071,Region 2,S04,2M,5,4,0,0,0,Entry,Low,Urban,Carrier_A,1.355,858.9
5074,Region 4,S07,1M,1,1,0,0,0,Entry,High,Suburban,Carrier_A,1.0,420.45
5099,Region 5,S10,5M,4,2,0,0,1,Entry,Medium,Rural,Carrier_A,1.215,976.31
5105,Region 5,S10,1M,7,6,0,0,1,High Net Worth,Low,Suburban,Carrier_A,1.5000000000000002,787.77
5113,Region 5,S10,1M,6,3,0,0,0,High Net Worth,Medium,Suburban,Carrier_A,1.365,678.57
5121,Region 4,S08,1M,3,3,0,0,0,Standard,High,Suburban,Carrier_A,1.2600000000000002,503.64
5131,Region 2,S04,2M,4,3,0,0,0,Premium,Medium,Urban,Carrier_A,1.255,879.58
5135,Region 5,S11,5M,4,3,0,0,0,Standard,Medium,Suburban,Carrier_A,1.255,1244.79
5147,Region 5,S11,1M,6,4,0,0,0,Standard,Medium,Urban,Carrier_A,1.41,651.22
5155,Region 1,S02,2M,6,5,0,0,1,High Net Worth,High,Suburban,Carrier_A,1.4,839.69
5158,Region 4,S08,5M,1,1,1,0,1,Premium,Medium,Rural,Carrier_A,1.255,1119.3
5159,Region 3,S06,5M,3,3,0,0,1,Standard,Medium,Urban,Carrier_A,1.1450000000000002,1001.93
5170,Region 3,S05,1M,1,1,0,0,0,Standard,High,Urban,Carrier_A,1.0,492.89
5179,Region 4,S07,1M,1,1,0,0,1,Premium,Low,Suburban,Carrier_A,0.945,505.03
5211,Region 3,S06,5M,5,4,1,0,1,Entry,Medium,Suburban,Carrier_A,1.55,1091.86
5212,Region 2,S04,5M,6,6,2,0,0,Standard,High,Suburban,Carrier_A,2.16,1774.01
5216,Region 3,S06,2M,3,1,0,0,0,Premium,Low,Urban,Carrier_A,1.11,749.62
5220,Region 1,S02,1M,4,3,0,0,0,Standard,Medium,Suburban,Carrier_A,1.255,523.16
5223,Region 1,S02,1M,3,3,0,0,0,Entry,Medium,Rural,Carrier_A,1.2000000000000002,467.68
5224,Region 1,S02,1M,5,3,0,0,1,Entry,Low,Suburban,Carrier_A,1.255,528.2
5269,Region 5,S11,2M,5,5,0,0,0,Standard,Low,Urban,Carrier_A,1.4,977.66
